date,lat,lon,tasmin,tasmax,tas,prtot,prsn
19920503,48.8954,2.39172,286.52,299.68,292.65,6.07e-05,0.0
19920504,48.8954,2.39172,288.64,294.71,291.44,0.000106,0.0
19920505,48.8954,2.39172,291.01,301.18,296.7,0.0,0.0
19920506,48.8954,2.39172,291.61,302.05,297.07,0.0,0.0
19920507,48.8954,2.39172,290.68,300.65,296.93,0.0,0.0
19920508,48.8954,2.39172,287.22,298.49,294.23,0.0001003,0.0
19920509,48.8954,2.39172,286.91,293.76,290.36,0.0,0.0
19920510,48.8954,2.39172,285.92,296.41,290.9,6.73e-05,1.3e-06
19920511,48.8954,2.39172,285.55,293.03,289.95,0.0,0.0
19920512,48.8954,2.39172,283.27,289.34,286.72,2.45e-05,0.0
19920513,48.8954,2.39172,280.28,289.73,284.92,0.0,0.0
19920514,48.8954,2.39172,281.61,286.63,284.14,4.15e-05,0.0
19920515,48.8954,2.39172,279.59,288.08,283.92,0.0,0.0
19920516,48.8954,2.39172,281.8,284.06,282.78,9.69e-05,0.0
19920517,48.8954,2.39172,280.93,284.96,282.69,2.66e-05,0.0
19920518,48.8954,2.39172,280.2,288.27,284.77,0.0,0.0
19920519,48.8954,2.39172,278.94,293.15,285.96,0.0,0.0
19920520,48.8954,2.39172,284.63,290.02,287.38,0.0001688,0.0
19920521,48.8954,2.39172,288.15,291.7,290.71,5.7e-05,0.0
19920522,48.8954,2.39172,288.63,294.7,292.21,3.06e-05,0.0
19920523,48.8954,2.39172,289.05,296.25,292.23,8.09e-05,0.0
19920524,48.8954,2.39172,288.4,294.44,291.74,4.4e-06,0.0
19920525,48.8954,2.39172,288.81,296.56,292.66,2.17e-05,0.0
19920526,48.8954,2.39172,289.37,297.09,292.48,0.0,0.0
19920527,48.8954,2.39172,290.31,293.76,291.96,6.53e-05,0.0
19920528,48.8954,2.39172,289.4,290.58,290.09,0.0001363,0.0
19920529,48.8954,2.39172,285.9,288.64,287.33,7.67e-05,0.0
19920530,48.8954,2.39172,283.74,289.28,285.65,0.0,0.0
19920531,48.8954,2.39172,282.01,292.03,286.01,4.6e-06,0.0
19920601,48.8954,2.39172,284.96,289.57,287.05,1.46e-05,0.0
19920602,48.8954,2.39172,284.33,289.27,287.22,2.53e-05,0.0
19920603,48.8954,2.39172,283.28,289.16,285.53,1.73e-05,0.0
19920604,48.8954,2.39172,285.5,292.71,289.05,8.84e-05,0.0
19920605,48.8954,2.39172,288.55,293.45,291.33,0.0002355,0.0
19920606,48.8954,2.39172,291.31,298.59,295.62,0.0,0.0
19920607,48.8954,2.39172,288.77,294.62,291.85,1.47e-05,0.0
19920608,48.8954,2.39172,287.55,292.1,289.65,2.24e-05,0.0
19920609,48.8954,2.39172,287.2,301.36,294.86,0.0,0.0
19920610,48.8954,2.39172,290.82,304.33,296.84,0.0,0.0
19920611,48.8954,2.39172,288.84,290.55,289.62,7.3e-06,0.0
19920612,48.8954,2.39172,285.87,296.45,291.78,0.0,0.0
19920613,48.8954,2.39172,291.48,299.55,295.27,0.0,0.0
19920614,48.8954,2.39172,292.51,303.52,297.41,0.0,0.0
19920615,48.8954,2.39172,292.95,303.19,298.79,0.0,0.0
19920616,48.8954,2.39172,294.27,303.71,299.24,0.0,0.0
19920617,48.8954,2.39172,295.42,303.67,300.36,0.0,0.0
19920618,48.8954,2.39172,295.95,305.34,300.93,0.0,0.0
19920619,48.8954,2.39172,295.01,305.65,299.84,0.0,0.0
19920620,48.8954,2.39172,293.39,301.71,297.87,0.0,0.0
19920621,48.8954,2.39172,292.87,300.88,297.32,0.0,0.0
19920622,48.8954,2.39172,294.07,299.21,296.88,0.0,0.0
19920623,48.8954,2.39172,292.31,297.81,295.8,0.0,0.0
19920624,48.8954,2.39172,289.22,298.7,293.93,0.0,0.0
19920625,48.8954,2.39172,288.28,300.32,294.61,0.0,0.0
19920626,48.8954,2.39172,291.6,298.4,294.77,1.67e-05,0.0
19920627,48.8954,2.39172,290.4,297.59,294.1,9.4e-06,0.0
19920628,48.8954,2.39172,289.21,297.29,291.89,0.0,0.0
19920629,48.8954,2.39172,289.75,296.16,293.26,0.0,0.0
19920630,48.8954,2.39172,288.7,299.43,294.88,0.0,0.0
19920701,48.8954,2.39172,290.95,296.92,294.3,1.88e-05,0.0
19920702,48.8954,2.39172,290.61,300.61,296.01,0.0,0.0
19920703,48.8954,2.39172,291.98,300.56,296.13,8.1e-06,0.0
19920704,48.8954,2.39172,289.98,300.55,296.47,0.0,0.0
19920705,48.8954,2.39172,292.87,300.69,296.77,0.0,0.0
19920706,48.8954,2.39172,292.53,298.74,295.85,4.79e-05,0.0
19920707,48.8954,2.39172,290.16,299.88,295.8,0.0,0.0
19920708,48.8954,2.39172,290.79,299.95,296.09,0.0,0.0
19920709,48.8954,2.39172,291.26,302.32,297.01,0.0,0.0
19920710,48.8954,2.39172,291.75,305.35,299.74,0.0,0.0
19920711,48.8954,2.39172,293.42,299.38,295.8,0.0,0.0
19920712,48.8954,2.39172,290.19,298.6,293.88,0.0,0.0
19920713,48.8954,2.39172,290.05,300.53,295.4,0.0,0.0
19920714,48.8954,2.39172,292.84,305.83,298.41,1.88e-05,0.0
19920715,48.8954,2.39172,290.35,295.96,293.63,2.97e-05,0.0
19920716,48.8954,2.39172,289.35,299.48,293.75,0.0,0.0
19920717,48.8954,2.39172,289.97,298.87,294.02,0.0,0.0
19920718,48.8954,2.39172,292.93,302.22,297.21,4.82e-05,0.0
19920719,48.8954,2.39172,292.34,293.0,292.7,2.23e-05,0.0
19920720,48.8954,2.39172,289.45,295.8,293.13,0.0,0.0
19920721,48.8954,2.39172,288.1,298.74,291.76,0.0,0.0
19920722,48.8954,2.39172,289.74,302.08,295.09,8.6e-06,0.0
19920723,48.8954,2.39172,291.46,297.41,294.29,1.31e-05,0.0
19920724,48.8954,2.39172,291.68,294.99,293.42,8.24e-05,0.0
19920725,48.8954,2.39172,289.81,297.48,293.47,0.0,0.0
19920726,48.8954,2.39172,291.6,299.3,295.01,0.0,0.0
19920727,48.8954,2.39172,290.38,303.13,296.84,0.0001824,0.0
19920728,48.8954,2.39172,289.02,291.96,290.37,4.4e-06,0.0
19920729,48.8954,2.39172,288.15,299.18,292.6,0.0,0.0
19920730,48.8954,2.39172,288.2,298.48,292.68,0.0,0.0
19920731,48.8954,2.39172,288.2,295.52,292.09,5.15e-05,0.0
19920801,48.8954,2.39172,287.45,292.83,289.97,0.0,0.0
19920802,48.8954,2.39172,286.49,293.41,289.54,5.8e-06,0.0
19920803,48.8954,2.39172,289.23,295.62,292.35,2.28e-05,0.0
19920804,48.8954,2.39172,290.33,297.16,293.65,0.0,0.0
19920805,48.8954,2.39172,288.98,298.97,294.31,0.0,0.0
19920806,48.8954,2.39172,288.82,296.88,292.36,1.13e-05,0.0
19920807,48.8954,2.39172,286.54,297.33,291.58,0.0,0.0
19920808,48.8954,2.39172,287.45,298.44,293.18,0.0,0.0
19920809,48.8954,2.39172,289.46,301.29,295.28,0.0,0.0
19920810,48.8954,2.39172,291.26,302.47,297.82,0.0,0.0
19920811,48.8954,2.39172,292.5,301.79,297.68,0.0,0.0
19920812,48.8954,2.39172,290.68,301.18,296.64,0.0,0.0
19920813,48.8954,2.39172,290.69,299.52,296.21,2.7e-06,0.0
19920814,48.8954,2.39172,288.83,293.62,291.21,1.16e-05,0.0
19920815,48.8954,2.39172,285.62,292.37,289.37,0.0,0.0
19920816,48.8954,2.39172,287.04,295.76,291.62,0.0,0.0
19920817,48.8954,2.39172,289.0,301.62,295.51,0.0,0.0
19920818,48.8954,2.39172,290.21,299.3,294.54,6.82e-05,0.0
19920819,48.8954,2.39172,288.44,293.28,291.18,0.0,0.0
19920820,48.8954,2.39172,286.79,293.76,290.8,2e-05,0.0
19920821,48.8954,2.39172,287.01,294.77,291.23,0.0,0.0
19920822,48.8954,2.39172,288.66,295.93,293.0,0.0,0.0
19920823,48.8954,2.39172,288.44,293.39,290.79,5.2e-06,0.0
19920824,48.8954,2.39172,287.01,295.96,291.85,0.0,0.0
19920825,48.8954,2.39172,287.58,292.9,290.71,6.06e-05,0.0
19920826,48.8954,2.39172,285.94,290.68,288.57,5.18e-05,0.0
19920827,48.8954,2.39172,283.88,292.01,289.42,0.0,0.0
19920828,48.8954,2.39172,287.04,291.12,289.15,3.8e-05,0.0
19920829,48.8954,2.39172,286.27,290.06,288.37,1.18e-05,0.0
19920830,48.8954,2.39172,288.01,292.2,291.21,1.34e-05,0.0
19920831,48.8954,2.39172,287.55,293.53,289.82,0.0,0.0
19920901,48.8954,2.39172,286.02,294.46,290.23,0.0,0.0
19920902,48.8954,2.39172,285.77,292.37,288.49,9.2e-06,0.0
19920903,48.8954,2.39172,283.97,290.44,286.05,8.7e-06,0.0
19920904,48.8954,2.39172,287.38,291.58,289.91,0.0001437,0.0
19920905,48.8954,2.39172,286.5,292.17,289.24,0.0001193,0.0
19920906,48.8954,2.39172,285.02,293.13,289.23,7.1e-06,0.0
19920907,48.8954,2.39172,285.35,292.24,288.46,0.0001276,0.0
19920908,48.8954,2.39172,286.23,292.64,289.05,2.5e-05,0.0
19920909,48.8954,2.39172,286.9,289.74,288.55,2.07e-05,0.0
19920910,48.8954,2.39172,285.62,289.18,286.98,2.41e-05,0.0
19920911,48.8954,2.39172,285.13,290.56,287.42,6.1e-06,0.0
19920912,48.8954,2.39172,285.1,290.68,287.83,2.11e-05,0.0
19920913,48.8954,2.39172,283.74,289.96,287.06,4.8e-06,0.0
19920914,48.8954,2.39172,284.63,289.28,286.67,0.0001524,0.0
19920915,48.8954,2.39172,286.51,290.32,288.65,2.37e-05,0.0
19920916,48.8954,2.39172,285.82,289.98,288.27,3.89e-05,0.0
19920917,48.8954,2.39172,283.11,291.92,286.99,0.0,0.0
19920918,48.8954,2.39172,281.14,292.96,287.09,0.0,0.0
19920919,48.8954,2.39172,284.08,293.72,288.76,0.0,0.0
19920920,48.8954,2.39172,283.65,296.45,289.54,0.0,0.0
19920921,48.8954,2.39172,285.83,291.01,287.88,1.89e-05,0.0
19920922,48.8954,2.39172,283.26,289.88,286.7,0.0,0.0
19920923,48.8954,2.39172,281.4,291.32,286.17,0.0,0.0
19920924,48.8954,2.39172,284.2,292.74,288.27,0.0,0.0
19920925,48.8954,2.39172,285.88,291.09,288.6,0.0,0.0
19920926,48.8954,2.39172,285.06,290.13,287.38,0.0,0.0
19920927,48.8954,2.39172,283.3,288.08,285.61,1.16e-05,0.0
19920928,48.8954,2.39172,281.02,290.51,285.61,0.0,0.0
19920929,48.8954,2.39172,280.29,291.48,285.89,0.0,0.0
19920930,48.8954,2.39172,281.5,289.49,285.89,0.0,0.0
19921001,48.8954,2.39172,280.57,290.72,284.93,0.0,0.0
19921002,48.8954,2.39172,280.84,290.57,284.97,0.0,0.0
19921003,48.8954,2.39172,283.6,289.92,287.22,0.0,0.0
19921004,48.8954,2.39172,282.02,288.05,284.62,0.0,0.0
19921005,48.8954,2.39172,279.3,287.62,283.91,0.0,0.0
19921006,48.8954,2.39172,279.51,289.58,284.21,0.0,0.0
19921007,48.8954,2.39172,284.74,286.41,285.46,6.85e-05,0.0
19921008,48.8954,2.39172,281.77,286.58,284.78,0.0,0.0
19921009,48.8954,2.39172,279.83,287.95,284.6,0.0,0.0
19921010,48.8954,2.39172,284.6,287.59,285.9,1.7e-06,0.0
19921011,48.8954,2.39172,284.39,288.14,286.41,0.0,0.0
19921012,48.8954,2.39172,284.11,288.53,286.11,0.0,0.0
19921013,48.8954,2.39172,284.06,288.31,285.74,0.0,0.0
19921014,48.8954,2.39172,284.58,288.05,286.23,0.0,0.0
19921015,48.8954,2.39172,283.07,287.95,285.62,0.0,0.0
19921016,48.8954,2.39172,282.38,289.04,285.28,0.0,0.0
19921017,48.8954,2.39172,280.35,291.56,287.01,0.0,0.0
19921018,48.8954,2.39172,283.36,291.05,286.98,0.0,0.0
19921019,48.8954,2.39172,281.49,290.75,286.76,0.0,0.0
19921020,48.8954,2.39172,285.17,294.16,289.25,0.0,0.0
19921021,48.8954,2.39172,286.25,291.18,288.93,1.31e-05,0.0
19921022,48.8954,2.39172,285.68,291.7,288.75,3.2e-05,0.0
19921023,48.8954,2.39172,283.86,288.97,286.81,5.81e-05,0.0
19921024,48.8954,2.39172,283.43,284.21,283.83,0.0002284,0.0
19921025,48.8954,2.39172,283.04,284.09,283.48,0.0001225,0.0
19921026,48.8954,2.39172,283.75,288.07,285.33,2.04e-05,0.0
19921027,48.8954,2.39172,284.54,285.5,285.05,0.000134,0.0
19921028,48.8954,2.39172,280.41,284.79,282.6,0.0,0.0
19921029,48.8954,2.39172,276.84,283.8,281.08,0.0,0.0
19921030,48.8954,2.39172,277.41,281.29,279.21,6.01e-05,0.0
19921031,48.8954,2.39172,276.64,281.86,278.62,0.0,0.0
19921101,48.8954,2.39172,278.24,285.6,281.98,2.24e-05,0.0
19921102,48.8954,2.39172,282.16,286.98,284.08,9.06e-05,0.0
19921103,48.8954,2.39172,283.97,289.33,286.76,0.0,0.0
19921104,48.8954,2.39172,284.82,289.66,287.13,0.0,0.0
19921105,48.8954,2.39172,282.16,286.74,283.17,3.85e-05,0.0
19921106,48.8954,2.39172,281.32,285.5,283.07,0.0,0.0
19921107,48.8954,2.39172,280.29,285.08,282.8,0.0,0.0
19921108,48.8954,2.39172,280.84,286.58,284.64,5e-05,0.0
19921109,48.8954,2.39172,285.6,290.65,287.93,6.7e-06,0.0
19921110,48.8954,2.39172,281.5,288.7,285.11,1.31e-05,0.0
19921111,48.8954,2.39172,280.66,287.95,284.34,0.0,0.0
19921112,48.8954,2.39172,281.14,285.38,283.15,6.9e-05,0.0
19921113,48.8954,2.39172,280.63,284.63,282.13,7.8e-06,0.0
19921114,48.8954,2.39172,282.84,289.16,285.28,8.76e-05,0.0
19921115,48.8954,2.39172,284.18,287.88,285.77,1.33e-05,0.0
19921116,48.8954,2.39172,277.63,284.6,281.73,4.3e-06,0.0
19921117,48.8954,2.39172,275.69,281.75,279.17,0.0,0.0
19921118,48.8954,2.39172,276.58,285.2,281.59,6.72e-05,0.0
19921119,48.8954,2.39172,284.15,285.81,284.99,1.3e-06,0.0
19921120,48.8954,2.39172,280.92,284.05,282.68,0.0,0.0
19921121,48.8954,2.39172,281.17,288.32,284.05,7.44e-05,0.0
19921122,48.8954,2.39172,283.18,286.3,285.32,2.33e-05,0.0
19921123,48.8954,2.39172,281.56,283.39,282.19,4.4e-06,0.0
19921124,48.8954,2.39172,281.15,288.14,284.4,4.69e-05,0.0
19921125,48.8954,2.39172,281.24,284.23,282.1,4.7e-06,0.0
19921126,48.8954,2.39172,280.8,282.44,281.8,0.0,0.0
19921127,48.8954,2.39172,281.1,283.48,282.42,0.0,0.0
19921128,48.8954,2.39172,282.94,285.22,283.83,4.22e-05,0.0
19921129,48.8954,2.39172,281.66,284.93,283.58,1.13e-05,0.0
19921130,48.8954,2.39172,282.86,290.76,286.57,5.53e-05,0.0
19921201,48.8954,2.39172,282.6,286.57,284.81,3.2e-06,0.0
19921202,48.8954,2.39172,281.4,284.26,283.17,4.91e-05,0.0
19921203,48.8954,2.39172,279.38,281.21,280.12,2.6e-06,0.0
19921204,48.8954,2.39172,279.9,284.02,282.2,5.21e-05,0.0
19921205,48.8954,2.39172,279.48,282.96,281.84,6.7e-06,0.0
19921206,48.8954,2.39172,275.95,278.16,277.13,0.0,0.0
19921207,48.8954,2.39172,272.39,276.54,273.8,0.0,0.0
19921208,48.8954,2.39172,274.68,281.12,277.3,7.3e-05,0.0
19921209,48.8954,2.39172,277.76,280.77,279.4,0.0,0.0
19921210,48.8954,2.39172,278.83,281.37,280.41,0.0001341,0.0
19921211,48.8954,2.39172,274.7,282.49,277.95,0.0001208,0.0
19921212,48.8954,2.39172,280.38,284.57,282.86,8.91e-05,0.0
19921213,48.8954,2.39172,278.35,281.01,279.89,4.2e-06,0.0
19921214,48.8954,2.39172,277.22,280.52,278.88,2.85e-05,0.0
19921215,48.8954,2.39172,276.45,282.98,279.87,5.16e-05,0.0
19921216,48.8954,2.39172,278.84,281.19,279.58,4.57e-05,3e-07
19921217,48.8954,2.39172,274.89,280.3,277.71,0.0,0.0
19921218,48.8954,2.39172,273.82,281.96,276.93,0.0001087,0.0
19921219,48.8954,2.39172,281.1,281.21,281.15,2.99e-05,0.0
19921220,48.8954,2.39172,276.8,281.83,279.38,1.52e-05,0.0
19921221,48.8954,2.39172,273.13,278.44,276.42,0.0,0.0
19921222,48.8954,2.39172,275.2,277.84,276.6,0.0,0.0
19921223,48.8954,2.39172,273.18,276.11,274.77,0.0,0.0
19921224,48.8954,2.39172,272.35,274.46,273.4,2.21e-05,2.21e-05
19921225,48.8954,2.39172,273.34,277.21,275.57,1.21e-05,5.5e-06
19921226,48.8954,2.39172,273.47,278.07,276.24,1e-05,0.0
19921227,48.8954,2.39172,276.73,279.06,277.99,2.64e-05,4e-07
19921228,48.8954,2.39172,279.81,280.5,280.21,7.9e-06,0.0
19921229,48.8954,2.39172,279.71,281.46,280.62,3.29e-05,0.0
19921230,48.8954,2.39172,277.8,280.9,279.32,2.64e-05,0.0
19921231,48.8954,2.39172,276.84,279.53,277.81,2.85e-05,0.0
19930101,48.8954,2.39172,276.58,278.74,277.66,0.0,0.0
19930102,48.8954,2.39172,274.89,278.18,277.06,0.0,0.0
19930103,48.8954,2.39172,274.77,275.71,275.28,2.64e-05,0.0
19930104,48.8954,2.39172,272.34,275.6,273.95,0.0,0.0
19930105,48.8954,2.39172,272.33,277.02,274.66,0.0001141,1.53e-05
19930106,48.8954,2.39172,275.76,276.21,276.0,3.46e-05,0.0
19930107,48.8954,2.39172,273.38,278.02,276.14,0.0,0.0
19930108,48.8954,2.39172,272.6,275.45,273.81,0.0,0.0
19930109,48.8954,2.39172,271.51,274.92,273.5,0.0,0.0
19930110,48.8954,2.39172,275.97,277.3,277.0,5.24e-05,0.0
19930111,48.8954,2.39172,276.26,279.39,277.86,0.0,0.0
19930112,48.8954,2.39172,276.67,283.31,279.58,1.25e-05,0.0
19930113,48.8954,2.39172,278.37,281.7,280.4,0.0,0.0
19930114,48.8954,2.39172,281.19,286.78,283.88,7.9e-06,0.0
19930115,48.8954,2.39172,283.59,286.76,285.4,8.61e-05,0.0
19930116,48.8954,2.39172,281.88,284.52,282.87,6.1e-06,0.0
19930117,48.8954,2.39172,281.53,287.9,284.64,7.08e-05,0.0
19930118,48.8954,2.39172,283.42,285.76,285.09,6.87e-05,4e-07
19930119,48.8954,2.39172,279.83,284.97,282.31,1.29e-05,0.0
19930120,48.8954,2.39172,279.78,285.34,283.1,5.7e-06,0.0
19930121,48.8954,2.39172,284.93,286.34,285.65,0.0,0.0
19930122,48.8954,2.39172,281.36,286.74,283.83,0.0001297,0.0
19930123,48.8954,2.39172,278.49,279.34,278.79,0.0,0.0
19930124,48.8954,2.39172,276.27,282.91,280.06,9.76e-05,0.0
19930125,48.8954,2.39172,283.56,285.93,284.21,0.0,0.0
19930126,48.8954,2.39172,281.66,285.59,283.69,5.74e-05,0.0
19930127,48.8954,2.39172,279.89,284.47,282.86,0.0,0.0
19930128,48.8954,2.39172,277.47,283.0,280.26,0.0,0.0
19930129,48.8954,2.39172,278.64,281.67,279.8,2.8e-06,0.0
19930130,48.8954,2.39172,279.17,284.88,282.44,9.61e-05,0.0
19930131,48.8954,2.39172,280.39,284.17,282.87,3.7e-06,0.0
19930201,48.8954,2.39172,278.57,282.84,280.6,0.0,0.0
19930202,48.8954,2.39172,275.56,280.64,277.4,0.0,0.0
19930203,48.8954,2.39172,277.01,279.62,278.34,5.64e-05,0.0
19930204,48.8954,2.39172,278.42,281.4,280.04,7.06e-05,0.0
19930205,48.8954,2.39172,278.69,282.11,280.46,3e-05,0.0
19930206,48.8954,2.39172,279.54,280.89,280.27,3.64e-05,0.0
19930207,48.8954,2.39172,279.44,282.7,281.15,5.52e-05,0.0
19930208,48.8954,2.39172,275.66,280.84,277.3,0.0,0.0
19930209,48.8954,2.39172,275.89,285.39,279.74,0.0,0.0
19930210,48.8954,2.39172,279.64,282.31,280.98,2.48e-05,0.0
19930211,48.8954,2.39172,280.37,284.0,282.12,9.5e-06,0.0
19930212,48.8954,2.39172,280.74,282.77,281.38,0.0001513,0.0
19930213,48.8954,2.39172,278.74,283.3,281.65,0.0,0.0
19930214,48.8954,2.39172,279.53,286.82,282.78,9.6e-06,0.0
19930215,48.8954,2.39172,275.29,286.79,281.0,1.72e-05,0.0
19930216,48.8954,2.39172,272.7,278.72,275.1,1.33e-05,1.33e-05
19930217,48.8954,2.39172,277.14,278.4,277.8,1.2e-06,0.0
19930218,48.8954,2.39172,277.9,278.13,278.05,1.12e-05,0.0
19930219,48.8954,2.39172,276.47,278.24,277.44,1.12e-05,0.0
19930220,48.8954,2.39172,275.46,284.32,279.36,0.0001112,0.0
19930221,48.8954,2.39172,279.8,284.34,281.76,1.2e-05,0.0
19930222,48.8954,2.39172,279.24,282.39,281.03,2.19e-05,0.0
19930223,48.8954,2.39172,276.19,279.28,277.52,0.0,0.0
19930224,48.8954,2.39172,272.74,278.68,276.71,0.0,0.0
19930225,48.8954,2.39172,271.71,277.9,275.44,0.0,0.0
19930226,48.8954,2.39172,275.53,277.4,276.54,4.87e-05,0.0
19930227,48.8954,2.39172,274.9,278.64,277.03,0.0,0.0
19930228,48.8954,2.39172,273.62,280.85,277.45,0.0,0.0
19930301,48.8954,2.39172,273.66,284.66,279.88,0.0,0.0
19930302,48.8954,2.39172,276.58,287.69,282.85,4.33e-05,0.0
19930303,48.8954,2.39172,278.07,282.78,280.02,0.0,0.0
19930304,48.8954,2.39172,279.64,282.02,280.61,1.69e-05,5e-07
19930305,48.8954,2.39172,277.01,282.09,279.32,0.0,0.0
19930306,48.8954,2.39172,274.08,282.65,278.05,0.0,0.0
19930307,48.8954,2.39172,274.01,285.88,280.56,0.0,0.0
19930308,48.8954,2.39172,279.11,285.61,282.14,0.0,0.0
19930309,48.8954,2.39172,282.39,286.87,284.33,0.0,0.0
19930310,48.8954,2.39172,283.34,290.74,287.47,0.0,0.0
19930311,48.8954,2.39172,280.98,289.25,284.3,0.0,0.0
19930312,48.8954,2.39172,278.92,287.87,283.14,0.0,0.0
19930313,48.8954,2.39172,279.2,287.78,283.06,0.0,0.0
19930314,48.8954,2.39172,278.71,291.19,284.8,0.0,0.0
19930315,48.8954,2.39172,278.68,287.03,282.74,0.0,0.0
19930316,48.8954,2.39172,275.82,288.28,283.3,0.0,0.0
19930317,48.8954,2.39172,276.58,285.35,281.26,0.0,0.0
19930318,48.8954,2.39172,277.98,288.92,283.22,6.7e-06,0.0
19930319,48.8954,2.39172,279.98,286.44,283.49,1.71e-05,0.0
19930320,48.8954,2.39172,276.79,286.18,281.81,0.0,0.0
19930321,48.8954,2.39172,279.95,284.03,282.85,2.97e-05,0.0
19930322,48.8954,2.39172,279.4,285.77,282.58,1.43e-05,0.0
19930323,48.8954,2.39172,281.07,292.74,286.28,0.0,0.0
19930324,48.8954,2.39172,281.34,294.61,287.78,0.0,0.0
19930325,48.8954,2.39172,281.28,285.9,283.41,0.0,0.0
19930326,48.8954,2.39172,277.2,286.55,281.88,0.0,0.0
19930327,48.8954,2.39172,279.38,285.39,282.32,1.9e-06,0.0
19930328,48.8954,2.39172,280.14,287.7,283.54,0.0,0.0
19930329,48.8954,2.39172,281.12,285.1,283.27,7.7e-06,0.0
19930330,48.8954,2.39172,281.02,283.51,282.36,0.0,0.0
19930331,48.8954,2.39172,280.02,283.43,282.07,4.2e-06,0.0
19930401,48.8954,2.39172,277.35,281.9,279.58,0.0,0.0
19930402,48.8954,2.39172,274.79,283.44,279.08,4.1e-05,0.0
19930403,48.8954,2.39172,275.64,287.05,281.74,0.0,0.0
19930404,48.8954,2.39172,281.55,288.12,284.79,0.0,0.0
19930405,48.8954,2.39172,283.7,290.49,287.18,4.26e-05,0.0
19930406,48.8954,2.39172,282.72,287.73,285.29,0.0,0.0
19930407,48.8954,2.39172,280.13,288.06,284.9,0.0,0.0
19930408,48.8954,2.39172,279.79,295.6,288.55,0.0,0.0
19930409,48.8954,2.39172,281.61,297.02,290.31,0.0,0.0
19930410,48.8954,2.39172,280.42,289.46,285.51,0.0,0.0
19930411,48.8954,2.39172,279.22,287.99,283.07,0.0,0.0
19930412,48.8954,2.39172,276.89,290.29,284.14,9.6e-06,0.0
19930413,48.8954,2.39172,282.06,286.74,284.27,5.5e-06,0.0
19930414,48.8954,2.39172,280.32,286.35,283.22,5.63e-05,0.0
19930415,48.8954,2.39172,284.8,288.25,287.1,0.0,0.0
19930416,48.8954,2.39172,279.79,286.97,283.76,7e-07,0.0
19930417,48.8954,2.39172,277.48,284.53,280.61,1.57e-05,0.0
19930418,48.8954,2.39172,278.81,284.85,281.65,0.0,0.0
19930419,48.8954,2.39172,278.64,287.99,283.45,5.17e-05,0.0
19930420,48.8954,2.39172,277.61,285.24,281.74,0.0,0.0
19930421,48.8954,2.39172,278.05,292.44,287.19,0.0,0.0
19930422,48.8954,2.39172,285.12,292.29,288.88,0.0,0.0
19930423,48.8954,2.39172,285.45,292.26,289.04,0.0001326,0.0
19930424,48.8954,2.39172,283.0,290.7,286.43,4.6e-05,0.0
19930425,48.8954,2.39172,281.01,292.2,286.88,0.0,0.0
19930426,48.8954,2.39172,283.83,293.58,288.92,0.0,0.0
19930427,48.8954,2.39172,281.1,291.25,288.19,7.8e-06,0.0
19930428,48.8954,2.39172,278.64,286.44,282.71,0.0,0.0
19930429,48.8954,2.39172,277.49,286.37,281.88,0.0,0.0
19930430,48.8954,2.39172,280.0,286.86,283.51,8.2e-06,0.0
19930501,48.8954,2.39172,279.07,290.13,286.33,4.32e-05,0.0
19930502,48.8954,2.39172,284.04,287.57,285.86,2.79e-05,0.0
19930503,48.8954,2.39172,283.36,287.71,285.04,3.65e-05,0.0
19930504,48.8954,2.39172,281.72,288.22,284.29,1.4e-06,0.0
19930505,48.8954,2.39172,279.99,291.36,286.31,0.0,0.0
19930506,48.8954,2.39172,283.41,294.78,288.39,0.0,0.0
19930507,48.8954,2.39172,283.65,296.92,290.58,0.0,0.0
19930508,48.8954,2.39172,285.73,298.89,291.91,0.0,0.0
19930509,48.8954,2.39172,286.31,299.72,291.55,0.0,0.0
19930510,48.8954,2.39172,284.16,291.33,287.93,0.0,0.0
19930511,48.8954,2.39172,281.79,289.23,285.33,1.1e-06,1.1e-06
19930512,48.8954,2.39172,280.59,289.75,284.91,0.0,0.0
19930513,48.8954,2.39172,279.92,291.38,285.03,0.0,0.0
19930514,48.8954,2.39172,282.49,297.28,288.76,0.0,0.0
19930515,48.8954,2.39172,284.29,301.13,292.77,0.0,0.0
19930516,48.8954,2.39172,288.48,299.11,293.84,2.26e-05,0.0
19930517,48.8954,2.39172,285.24,290.34,288.17,5.96e-05,0.0
19930518,48.8954,2.39172,287.15,291.0,289.13,0.0001794,0.0
19930519,48.8954,2.39172,287.22,291.5,289.32,4.14e-05,3e-07
19930520,48.8954,2.39172,286.67,291.43,288.8,0.0,0.0
19930521,48.8954,2.39172,286.02,298.21,291.87,0.0,0.0
19930522,48.8954,2.39172,287.25,301.3,295.11,0.0,0.0
19930523,48.8954,2.39172,289.23,301.21,297.78,0.0,0.0
19930524,48.8954,2.39172,291.0,300.49,295.44,0.0,0.0
19930525,48.8954,2.39172,289.8,301.27,296.01,0.0001754,0.0
19930526,48.8954,2.39172,288.06,292.94,290.7,0.0001534,0.0
19930527,48.8954,2.39172,287.28,292.12,290.05,3.2e-06,0.0
19930528,48.8954,2.39172,286.37,289.61,287.91,7.24e-05,0.0
19930529,48.8954,2.39172,284.78,290.76,288.06,4e-06,0.0
19930530,48.8954,2.39172,283.01,289.52,286.09,1.71e-05,0.0
